metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest
Magnesium,Catalyst_B,Day,Local,Type_A,399.9790747537333,139.04761370663368,131.8906941585508,706.5774812663046,62.67684412090463,4.035116186082906,90.90206849592008,0.6449345073156343,12.901986085909034,7.215070648646565,92.0531375951983,42.245285563941486,0.6492801172800133,7.172572842124632,0.7313065693400438,15,7,4,8,48,1,2,2023-07-28 13:30:00,35.32887406331523,30.0,72.7796445034945,0.0,1795.9054431918664,28.653412091513992,11.273341712982635,True,False,False
Zinc,,Day,Local,Type_A,292.6148559788724,61.98559161370403,120.02094761257754,1252.0187746707643,98.28067336968344,8.713521410312918,85.70351782694868,0.9831905472628376,18.692903631121677,4.825038112270018,74.559843619666,49.82570035738624,38.26231834940564,4.68247073560442,0.9946744650569448,3,5,1,12,2,0,0,2022-08-19 11:10:00,62.60093873353823,0.0,83.66726144143855,20.0,2815.893442600231,28.6515481228769,12.739216488284395,True,False,False
Aluminum,Catalyst_B,Day,Imported,Type_C,205.1230699420339,71.67119430532081,69.5100990435188,1095.3739407671385,76.54904711596042,9.43872900268263,91.2372263427291,5.802066925963904,31.920926744536207,7.480532379482234,71.19524404806324,54.71916639584475,27.913873501794694,11.453081969768284,0.682890749305056,19,6,3,12,47,0,5,2022-08-20 13:10:00,54.768697038356926,30.0,35.9489406757318,20.0,2193.231524316344,28.651323653891136,14.309439268496837,True,False,False
Magnesium,,Night,Local,Type_B,245.80271641844655,54.64814674120688,172.53138239544128,1322.595417061414,77.32660617992013,8.087677965998457,91.61431691634463,4.188407172104192,27.565590650215917,2.2319304869034498,89.1744208148611,22.00488905122401,20.48944920565001,15.56917492697837,0.5793232066131948,10,21,5,8,16,0,3,2022-06-07 02:00:00,66.1297708530707,0.0,41.224473619734006,20.0,2215.1734077400624,28.646975694056646,17.10401480680605,True,True,False
Zinc,Catalyst_B,Day,Local,Type_C,251.193149123698,78.04872288474718,161.36773468034096,633.1429521350855,54.269648972935606,5.60926488410056,99.36004100006404,6.777331813038586,33.9569204827679,2.216123197370367,89.38554441450142,16.264527799741632,30.368024274340137,19.54472631295246,0.541155481831501,4,28,1,12,25,0,1,2022-04-27 10:20:00,31.657147606754275,30.0,3.2150663300793973,20.0,1554.5460058098697,28.644850947628665,11.66661226150247,True,False,False
Zinc,,Day,Local,Type_B,372.4637459329888,123.14724572932408,153.58555877684188,758.9562691326894,123.15301010877616,9.137384526125512,99.23149105865896,0.7812024676753593,32.025563724895875,7.564507012850675,81.99774342995532,23.482735919973067,12.770674562525258,1.0493226754644214,0.907838259533545,13,1,5,8,17,1,3,2023-04-11 15:00:00,37.94781345663447,0.0,5.724834381497665,0.0,3527.3343269969896,28.641884789348108,6.162709855506849,True,False,False
Aluminum,,Day,Local,Type_B,455.4239103476384,100.65641854502772,173.96757863747175,751.7749714650381,163.46795215946628,9.944862793364155,94.82523421235412,0.5745567360890746,23.139521244669904,8.105026257654195,74.5430174201145,36.32998093787475,25.62590612358876,16.04530179966024,0.5382180439130873,18,15,3,12,45,1,2,2022-04-14 15:40:00,37.58874857325191,0.0,47.13424140285712,0.0,4681.958592332075,28.641446414920093,4.598913496705865,True,False,False
Aluminum,Catalyst_B,Day,Local,Type_B,290.10734733300404,148.93350825849808,163.6838831167735,1656.655514790263,75.32003186149234,6.417516608543091,98.74598221293088,9.378368889441,16.01892187043982,6.645923569238517,99.30321064079484,34.83247781289185,25.02623550257513,3.335459047620355,0.5279626921246048,2,29,5,12,46,0,3,2022-11-05 03:30:00,82.83277573951315,30.0,7.275995474300574,20.0,2157.10580523362,28.639204630188807,21.994886006377733,True,True,False
Aluminum,Catalyst_B,Night,Imported,Type_B,492.2666277636354,109.66905767622949,152.86428409469283,1532.2893291401062,139.93902288378368,7.272512375699573,81.06382501652112,9.824753378523068,29.198064386623752,5.992477732119395,87.97794444333032,17.919721228848083,1.704044056109577,15.101687793110196,0.5582262779020244,15,11,5,8,15,0,2,2022-02-25 02:40:00,76.61446645700532,30.0,186.4329400371853,20.0,4006.433801933187,28.62985405622307,10.949692927416246,True,False,False
Magnesium,Catalyst_B,Night,Imported,Type_B,498.7469409559109,136.86766914326037,32.450002799602515,749.0147905320209,96.63617614134822,4.863740815651471,81.26069429583166,3.7079044248305992,29.747266343604387,5.241268303707387,94.63707997257798,20.463267139066986,36.11237746323277,1.7752206827349617,0.6706410094879707,1,15,3,8,46,0,0,2023-07-03 15:50:00,37.45073952660105,30.0,186.92342791183225,20.0,2766.5395590351177,28.62840469793159,7.750873642148762,True,False,False
Zinc,,Day,Imported,Type_C,400.3272489743978,95.57502630397032,73.2159335062506,730.7046556211073,54.85810083472923,3.4641418746670447,90.24423838507175,7.97173111074585,38.42815828572904,5.238185262930864,98.61790710382388,59.51516455366115,34.337196498273684,5.668047330112578,0.7866598077697082,13,28,2,12,32,0,2,2022-05-21 19:00:00,36.53523278105537,0.0,78.10994417908499,20.0,1570.475666201276,28.627962731204303,13.319904344164195,True,False,False
Zinc,,Night,Local,Type_A,385.3277139785026,99.38886667364704,115.13811921921638,145.5724892211441,41.16684380001449,2.8352508205665834,92.51348729639028,8.983265258710864,28.808950673815545,6.3409638057157744,93.12449037954806,22.218891689952937,7.865965531793644,16.33363272054458,0.965969589097584,1,5,2,12,16,1,1,2022-05-05 05:10:00,7.278624461057205,0.0,57.69521651505901,0.0,1178.36287910234,28.624076327705385,3.5361586117294928,True,False,False
Aluminum,Catalyst_B,Night,Local,Type_C,394.06443863177634,57.50003163642721,101.55180999839504,1069.1358382189085,118.2245777501337,7.952993526282757,90.386036552692,0.7682351414390176,25.33359605123332,5.530478639085572,87.49270761765499,57.00737195127706,34.49416458172563,0.2756210497036737,0.6164824107999929,3,17,2,12,34,1,2,2022-09-18 09:10:00,53.45679191094543,30.0,75.77042217779693,0.0,3380.7420980097622,28.59593294682703,9.043262057391441,True,False,False
Aluminum,Catalyst_B,Day,Imported,Type_C,260.70854171868666,138.91083540003638,91.76603388400076,427.1171993961997,75.38084737900789,7.713120628589068,92.71139013628532,4.749138755357574,18.90266140252686,1.8277987627605012,73.20076024433966,12.596701272363884,29.136565147616984,13.904833829650125,0.9758207493628156,8,17,2,12,12,0,1,2023-05-12 03:40:00,21.355859969809984,30.0,38.00405697450979,20.0,2155.456506007848,28.59421963208258,5.6661236142477165,True,False,False
Aluminum,Catalyst_B,Day,Imported,Type_A,494.4633673217416,122.35469651325904,110.58197112068152,801.275638965659,90.1010550407728,4.602825664410241,85.33696032837706,7.825550519729831,21.033546254515517,2.703289596770737,94.96941961501028,45.55637699249766,11.924328964919342,8.476801986993742,0.5021355759219083,9,19,4,8,12,1,2,2023-09-21 04:10:00,40.06378194828295,30.0,145.00671942405918,0.0,2576.325897092121,28.593737286719616,8.893077207620525,True,False,False
Aluminum,Catalyst_B,Night,Imported,Type_B,483.0569372274799,55.2080440024467,58.1952879536031,1396.8789780502898,94.80118013125016,5.078356145591708,93.45189272677231,4.884711771308766,16.658319090825323,1.3161965912181155,85.30903813965084,24.92726375410836,31.48414380419108,14.676031488753994,0.7559403955037327,4,20,5,12,2,0,1,2022-11-09 12:20:00,69.8439489025145,30.0,63.26217288084704,20.0,2709.85755542793,28.584639470481186,14.734826888403092,True,True,False
Zinc,Catalyst_B,Day,Local,Type_C,447.89755545910566,87.85219698129357,172.00267888566597,637.8357680708572,114.12529772260848,6.638455502084873,81.94232335793482,6.941276416901244,38.713668217146285,5.657629783623287,91.20752543508168,31.2820760729044,4.568193861880303,13.935271814555062,0.5904271410995598,10,8,3,12,21,1,1,2022-07-24 03:30:00,31.89178840354286,30.0,161.7597845050397,0.0,3261.354914514753,28.576967417353533,5.5889078127197775,True,False,False
Magnesium,Catalyst_B,Day,Imported,Type_B,286.5209822763295,51.92505110696843,44.86914601023979,594.8357907928186,75.25919841266187,6.830781325101291,94.97617022582126,1.8336875069327008,28.20042769029838,3.401710484288321,97.48141632617708,34.932772850779386,16.656015923617154,8.155093359992026,0.9129126160906555,12,10,4,8,22,0,4,2022-11-16 08:00:00,29.74178953964093,30.0,28.78865283373523,20.0,2150.6283812555967,28.576286043644167,7.9038284135210946,True,False,False
Zinc,Catalyst_B,Day,Local,Type_B,275.9307118071493,125.33118509195124,116.47383175123731,1190.006328202286,95.98484720710788,9.093383652985382,98.56491549360568,8.454245294056639,14.837945257861618,7.969390918673813,99.30839091906677,14.797630163748174,23.779358859221663,16.937826297848122,0.5994767707370634,2,5,4,12,46,0,2,2022-03-22 10:20:00,59.50031641011431,30.0,7.919677787055887,20.0,2742.6607204160573,28.573892653057825,12.39785614946693,True,False,False
Magnesium,Catalyst_B,Night,Imported,Type_B,217.6329321906231,98.05652183534616,48.84465297071796,557.3792056739911,50.44811422480808,5.865398195130692,88.92695157893027,7.510285243537046,23.237967046277788,4.958564976568808,81.86463471612248,56.253780514435775,11.876229529624547,6.147655915679731,0.97135842678827,2,2,3,12,33,0,1,2022-09-21 20:10:00,27.86896028369956,30.0,48.19719992332311,20.0,1441.404175062156,28.572012992179182,11.048563741950487,True,False,False
Aluminum,Catalyst_B,Day,Local,Type_C,323.8324537000552,85.52885089209325,134.6733544280553,425.9512458199496,117.50652534710864,9.78151909013624,88.37110760883625,0.4287603079880087,19.099418963327523,3.7592674235379033,74.93456217676447,21.179040752807765,33.76506550210848,19.21214407089479,0.83406725085336,11,4,2,12,15,1,2,2022-10-27 07:10:00,21.297562290997483,30.0,75.31625513688917,0.0,3355.79578292816,28.55837812423864,3.624915676484434,True,False,False
Zinc,,Day,Local,Type_C,227.6920635132608,85.96095870671132,77.60150831843409,834.792613778961,74.87681482500204,8.666728627898856,81.76984971092715,8.797682554082304,20.62640965539694,5.131372132316965,82.81006103747816,20.03417227481349,5.275908934808151,17.76514758482605,0.6477461252583199,3,8,3,8,43,1,0,2023-09-28 05:30:00,41.73963068894805,0.0,83.01721074951732,0.0,2138.238859269006,28.556755041816075,11.148879873295789,True,False,False
Aluminum,Catalyst_B,Night,Local,Type_A,287.3210374947041,62.81416727402031,141.80436414623688,1910.6441989775349,103.27732456628438,8.82575330437423,83.50086680872776,2.219389117602555,20.245682626788536,8.226483860956876,86.46024154159058,32.70719001045437,21.35045424929952,14.769184288159495,0.920957501013248,4,6,5,12,49,0,1,2022-05-06 14:10:00,95.53220994887675,30.0,94.81096132559291,20.0,2948.98917161432,28.55408177931285,18.5001325993032,True,True,False
Aluminum,,Night,Local,Type_A,422.4120753707308,107.01459149791276,41.45477027698927,1772.2065394441693,112.16869160050337,6.827575912958798,86.04816022206168,5.91780893271587,37.06089202286037,8.932406345036089,74.8527119513005,13.846531084295323,33.172347998459294,4.771180796051009,0.9310007126133668,19,13,5,12,44,1,3,2022-09-02 07:50:00,88.61032697220847,0.0,117.86851191677678,0.0,3202.6670676812028,28.552237010018136,15.799475897927087,True,True,False
Magnesium,,Night,Local,Type_A,241.2622994991144,139.40100131702582,136.0824855004883,995.1289665239708,86.74612516649395,9.4256052568851,85.98558251337855,3.0844682140885524,33.95951405771433,3.763247557023363,86.27149175041997,57.916276735752646,22.64412825042808,0.4989326783234138,0.9872920575081338,14,25,4,12,48,1,2,2023-09-27 14:20:00,49.756448326198544,0.0,67.62301177925782,0.0,2476.413877844884,28.547832806270517,11.471739684210625,True,False,False
Zinc,Catalyst_B,Night,Imported,Type_B,370.1666615460504,63.19333216120327,151.9511903300649,399.4826094787013,106.0927122552872,7.5148366501074015,80.65684655098465,2.86826056481018,26.110688963160232,6.0424389820696645,89.4172488456751,12.216710630400115,10.583955651454149,9.451485899084588,0.7332804001616356,18,12,5,12,38,1,2,2023-03-11 22:40:00,19.974130473935062,30.0,143.20381071989965,0.0,3028.55799950465,28.54633400470653,3.76541046964131,True,False,False
Magnesium,Catalyst_B,Day,Local,Type_A,436.0830835646895,65.0796582797064,109.14440271767788,415.7557459776476,159.38742749482486,9.75205555048894,80.12583038443331,3.1010509751772477,19.903873202493028,8.780489737457506,80.73573958460042,25.473445396358763,19.222040066726628,10.346755898092416,0.7143754123261032,14,9,5,8,33,0,2,2023-11-13 22:10:00,20.78778729888238,30.0,173.33578338487956,20.0,4549.317536399052,28.54251183987999,2.6084601057454595,True,False,False
Magnesium,,Night,Local,Type_C,218.9648180688833,60.642909916363,126.45355909586446,1893.8823609128196,79.9353028606923,8.903017878838657,89.35344703744707,7.271237552756352,14.327695653012738,2.1520051624600085,81.65034492714867,56.05122684003991,0.5385599461228674,16.194598123521395,0.7315144861026197,15,25,5,12,20,0,4,2022-09-03 02:10:00,94.69411804564098,0.0,46.62441065012268,20.0,2280.976486933532,28.53528297639301,23.69269012733202,True,True,False
Magnesium,Catalyst_B,Night,Local,Type_A,453.4461161923836,100.9647809287648,163.19718495140964,1192.8892409616774,113.48950233799702,6.62498291554131,98.94494067370904,8.384980430794617,11.425537065128818,5.247805213223216,79.22547595043986,37.43634288283528,26.34043439424281,19.10566312236209,0.8275259907771285,16,2,1,8,24,0,0,2022-02-14 19:50:00,59.644462048083874,30.0,9.568251077183906,20.0,3237.728060879952,28.528877069504425,10.511009532925675,True,False,False
Magnesium,,Night,Imported,Type_B,499.0613082806695,135.49838533700165,62.59423655227459,390.767889476187,161.620234427221,8.774205954011089,85.47779650210167,4.952666024562722,15.298252091764702,6.027083082378747,89.11809738925544,16.932504819217094,33.01045952335108,13.495667775394097,0.9344967910028223,19,9,5,12,42,0,4,2023-03-09 17:10:00,19.53839447380935,0.0,144.94939753558515,20.0,4610.470780149773,28.526569067847188,2.417815385932714,True,False,False
Zinc,,Night,Imported,Type_C,426.96225856015405,90.43805668536196,116.82385942634843,1123.1289305760745,126.06690432324324,7.70353341668661,80.71170780869213,3.489518067629196,32.94025627489502,6.382066328719563,73.49108892473397,36.30329233278546,0.6365717614116484,15.816200051716294,0.7648910971389431,13,25,5,12,42,0,0,2023-11-16 18:50:00,56.15644652880371,0.0,164.70745595537988,20.0,3595.9400554748267,28.52406089273531,8.90899111551358,True,False,False
Aluminum,Catalyst_B,Night,Local,Type_C,383.8303656396313,70.17929252692181,139.27114631875173,804.7346438146025,92.680147901999,6.1914744736059655,84.06344128245051,0.6985702755174772,34.07175229345005,9.55488233161524,84.99675851243524,33.14231277799482,19.963356517681085,3.4642259664625508,0.5841666066618038,13,12,3,12,17,0,1,2023-05-17 02:00:00,40.23673219073012,30.0,122.33870319188946,20.0,2643.196613620663,28.519555411322905,8.682923603720806,True,False,False
Magnesium,,Night,Imported,Type_C,410.86123667519536,64.25579040999139,52.48849149141769,1263.9988511985691,65.70526016589145,3.782683114646192,83.65140113087428,6.869281248575362,20.888558765575343,4.446308852005458,76.85735347827627,57.65390502774248,0.4738824743404901,13.298967909228672,0.6636745477026128,1,13,4,12,40,0,3,2023-01-24 12:30:00,63.19994255992846,0.0,134.34011098551386,20.0,1873.813910014248,28.518476378957736,19.237407294442605,True,True,False
Aluminum,,Night,Local,Type_C,441.7277925391077,117.8816718838702,31.8875163707454,261.9938703733852,113.75277439187116,6.919593439558527,86.16487825848635,6.751418065820514,34.035284595318174,2.111647058978643,92.63101346207092,39.58977400122696,25.97487821028002,3.823618212875395,0.6554188056257226,15,25,2,8,12,0,1,2022-04-28 07:40:00,13.09969351866926,0.0,122.22715572777275,20.0,3242.705536482045,28.50660613613808,2.303186641152442,True,False,False
Magnesium,Catalyst_B,Night,Local,Type_A,474.0738841584019,88.40789742968148,172.2789598450907,332.8409592902497,127.02075089837354,7.4573251722294,98.54243742371152,3.4378339343867337,28.533520777715456,4.988533915841773,81.01582202536588,31.51113709162417,34.96524315481327,19.116735281211763,0.7915188769013171,1,5,5,8,29,0,1,2022-05-24 14:10:00,16.642047964512486,30.0,13.819847038899969,20.0,3620.9217244318415,28.506536914813715,2.620366805708371,True,False,False
Aluminum,Catalyst_B,Night,Imported,Type_A,269.7473403269119,140.43654153562994,134.12519422290006,312.2350672338132,68.89110335894155,6.9099040286331554,94.98835637411996,2.113830352355265,11.693220565249202,5.12525318790415,91.59409071325858,49.83029813909901,36.66287483551466,10.601911975896192,0.7039387973198303,9,24,3,8,46,1,1,2023-06-10 20:20:00,15.61175336169066,30.0,27.037550774949214,0.0,1963.411144333495,28.500213359968765,4.532298831200058,True,False,False
Magnesium,Catalyst_B,Night,Local,Type_B,429.5461068552619,130.61337028511525,124.51578076865265,502.64101655824254,158.1091936479885,9.933387627999966,87.86838028059663,3.652079109759444,28.086590506495565,6.970780882224431,71.45931749915384,37.74293391783918,19.23386441854117,6.882393216738234,0.6247337526839047,8,23,2,8,31,0,4,2023-05-08 03:20:00,25.132050827912128,30.0,104.22180040636488,20.0,4505.995836039124,28.49926517284753,3.1790752008849883,True,False,False
