metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest,anomaly_label
Zinc,Catalyst_B,Day,Local,Type_A,427.4471944195879,56.0352540132813,47.752217868911856,1918.8002308151747,72.22022067306935,9.8517549006973,82.10405532310631,5.3868454116809446,10.320410832554158,8.982655955621878,75.47356096885429,59.89551656066579,15.289975995562385,9.87433003827167,0.8274156487148481,8,28,1,12,21,0,2,2023-02-14 16:20:00,95.94001154075876,30.0,152.99142687252737,20.0,4657.561294564295,64.49109752306646,26.56873951550647,True,True,True,Anomaly
Magnesium,,Night,Local,Type_B,480.3306528956364,147.44701640031337,64.21133099025887,725.5621642960155,44.93435348266218,9.326082040187302,82.5035025074137,7.882248583639891,22.418841035071026,5.204101412216166,82.15558157552636,15.001560857385556,30.56912529905429,2.5794093450809186,0.6676817034778779,16,17,4,8,34,1,1,2023-02-20 02:00:00,36.27810821480077,0.0,168.0820812800169,0.0,4745.164629222026,105.60215651156385,16.147159312662016,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_A,83.58696922329987,125.60505564498663,110.62076845048556,1841.3207167408964,44.058121025344185,4.853173004678284,98.69443403277998,6.785977695723851,12.220225484880457,8.979604497906914,81.38050617201182,23.5859623283718,12.45876763360843,14.719708374591413,0.5716704363398264,3,12,1,12,20,1,2,2023-02-20 20:20:00,92.06603583704482,30.0,2.182566046420157,0.0,669.3068111480954,15.191451554710662,41.792992390249395,False,True,True,Anomaly
Aluminum,,Night,Local,Type_A,482.17328656479697,57.20126147136837,95.83315355960892,1814.9241414773176,63.92086999474111,9.426486925291806,99.18927505113078,3.853749116805115,24.996242659926807,3.708500599558082,99.62907595216558,49.56105622043816,23.74875324600833,11.234801985771906,0.5990387406902871,4,14,5,12,32,0,1,2023-02-21 17:20:00,90.74620707386588,0.0,7.81819826192701,20.0,4806.096257537393,75.18821721188714,28.393295360758305,True,True,True,Anomaly
Magnesium,,Night,Local,Type_B,499.42939851269466,123.5296330466198,78.46802220163966,307.4140667578856,65.60209808022229,9.547058297115992,84.2318535544554,7.182910366995375,34.45615458573906,8.416621816535656,80.4457350731524,23.837214732883258,26.031205734954955,16.150353894104136,0.8735514331374756,6,5,1,8,14,0,0,2023-02-21 20:40:00,15.37070333789428,0.0,157.50151789916853,20.0,5012.046929223596,76.40071089029128,4.686040168745224,True,False,True,Anomaly
Magnesium,,Day,Imported,Type_C,409.7644827162523,77.39541013012307,121.6197394962182,478.05902898369567,40.64936406471968,9.243334574084928,99.96480295675636,4.202431982173508,28.068765288109148,9.23126131803585,76.88193098843848,35.27546434610166,14.115931032821374,10.789189907742193,0.7191369519929253,12,15,3,8,49,0,2,2023-02-22 02:30:00,23.902951449184783,0.0,0.2884499643573425,20.0,3872.901170916063,95.27581205821187,11.760553700730876,True,False,True,Anomaly
Aluminum,,Day,Local,Type_A,492.9771595643463,136.0384824314974,72.94042770984294,1302.28835136351,48.83614280099302,7.895416940108778,87.67173880874876,0.4699215991117067,37.55481893827982,7.372700120439961,87.22652465819839,37.81863857350849,17.531273681377137,11.627070465603635,0.7977214612278677,7,13,1,8,4,1,3,2023-02-22 07:50:00,65.1144175681755,0.0,121.55102368860804,0.0,4202.775310102779,86.05870711839513,26.666486677097474,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Local,Type_B,410.1652933879742,100.44318548028647,49.627569036236096,1208.470642236065,43.913073998192274,8.625713989217498,89.80630714888984,1.6604556263873935,13.44647923449315,5.563877444823435,71.3457317930952,19.815401205932037,17.44943891782837,9.163581776240903,0.7836926847780494,9,2,5,12,49,0,3,2023-02-22 22:10:00,60.42353211180325,30.0,83.62198037964987,20.0,3815.8963458824937,86.89658906683643,27.51960936020587,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Local,Type_B,376.9168943736564,134.69109379570327,125.51285329022863,1794.6407300764065,43.35903498166532,8.288863160239778,83.03141197016447,8.422407309392753,21.377691144213134,6.525258739688834,71.97194420060691,23.45921067382745,17.04280281196649,12.429513373001544,0.6355909987324562,12,15,5,12,24,1,3,2023-02-23 00:20:00,89.73203650382032,30.0,127.91495004223218,0.0,3533.468768394647,81.49325209587344,41.3902369099147,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Local,Type_B,478.5630150796811,139.1727450230155,55.11126654917717,1314.0894201255655,55.21901968278213,6.818740399086568,84.18957796501171,2.0202325088546544,25.40262744960489,8.894008233417539,87.19659755746855,17.186713190487115,12.527700140296483,1.984549807224523,0.7377213017123351,10,27,1,8,39,1,1,2023-02-23 17:50:00,65.70447100627828,30.0,151.3256647749245,0.0,3647.9854523634335,66.06393002483732,23.797768009548932,True,True,True,Anomaly
Zinc,,Day,Local,Type_B,441.4292827393428,79.20933135285402,119.87365404768424,167.5974729383936,45.26399604725691,7.465989102841921,97.72380242844848,1.66721334602407,17.165223811938297,3.369718740314598,88.6241918613211,49.9690651808063,32.05111038557072,10.18229228694607,0.6086905212608681,13,4,5,12,10,1,5,2023-02-23 23:00:00,8.37987364691968,0.0,20.09560522766042,0.0,3358.2151007929606,74.19175048722803,3.702666303775235,True,False,True,Anomaly
Aluminum,Catalyst_B,Day,Local,Type_B,356.63511613226456,121.1042051136633,116.63761757475338,1816.8283892399309,42.97285639454031,2.070784624631276,82.17882243665707,4.064969451369171,31.16263814925465,2.701063813347314,95.80393615592394,13.745893507492926,8.49773667580996,7.340011173345418,0.7838080003405485,9,28,1,12,21,1,3,2023-02-24 05:00:00,90.84141946199657,30.0,127.11315459833024,0.0,1148.6635098845036,26.729978089853972,42.278511173643054,True,True,True,Anomaly
Magnesium,Catalyst_B,Night,Local,Type_C,400.6501868527285,52.83358157702129,33.49131508921652,1210.3208184963814,54.637194362597455,8.921014196489192,84.09488531012067,4.8880605040769565,27.608807277743963,2.421540055121047,75.75563747421653,15.854699352271664,15.274507155970577,8.907096446578734,0.5863066390810157,10,18,3,12,42,0,3,2023-02-24 09:40:00,60.51604092481907,30.0,127.44774344828458,20.0,3937.517374556245,72.06660994386124,22.15195770236916,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_C,403.5226508233442,115.19755261678908,78.98428553509643,1588.015445353794,56.659379086664366,8.998493534135934,92.39801044138456,3.621771502312188,32.3651072510164,2.803871284462024,86.50839050947887,40.60033608415911,3.203598009966009,16.174999851727062,0.8913629235299705,15,24,2,8,11,1,2,2023-02-25 08:50:00,79.4007722676897,30.0,61.35149956447765,0.0,3928.681609301734,69.33859270311714,28.027406423300484,True,True,True,Anomaly
Aluminum,Catalyst_B,Day,Local,Type_C,491.9438331160451,117.02807102352274,137.33400700997615,1750.7514632514888,53.397900833648265,6.579018762329402,80.68169935024167,5.423604932227496,23.50544795549356,4.952909690095813,91.63356078349425,43.81196381579717,25.05759089966769,8.677841554005104,0.7466919986476581,9,18,1,12,38,0,2,2023-02-27 00:30:00,87.53757316257445,30.0,190.0703774186059,20.0,3728.953010386052,69.83332588303325,32.78689678655432,True,True,True,Anomaly
Aluminum,Catalyst_B,Day,Imported,Type_A,444.4525418241694,69.51093787668216,125.90853117837716,1322.359172789558,56.96967253850744,9.497476933925892,84.60566467239092,6.769538761506105,19.176085835683587,9.773024803929452,80.61362256655056,36.52426984867276,26.95869720649423,5.537047302181939,0.7059605993777023,11,29,2,8,49,1,2,2023-02-28 02:20:00,66.1179586394779,30.0,136.84102932098932,0.0,4554.653653444122,79.94874203227165,23.2116337318902,True,True,True,Anomaly
Magnesium,Catalyst_B,Day,Local,Type_B,484.6848288032013,58.07565730185891,161.2500080368566,1541.111185830749,42.62669901254089,6.959267697009887,99.727425072372,2.597062800093448,26.682219590175723,7.916400897826594,86.11188401212871,52.88535646869064,37.67711543197298,4.405438083935056,0.8552776822154683,6,22,2,8,4,1,1,2023-03-02 07:30:00,77.05555929153746,30.0,2.6422586426684416,0.0,3600.2018529645125,84.45884706918834,36.1536600658979,True,True,True,Anomaly
Aluminum,,Night,Local,Type_C,422.61056586846206,53.01177452626066,78.5733936260043,1086.8873841544691,44.55334295214871,7.464318710168405,94.77931243584236,6.1832555913544285,21.967024077511105,4.658917490119203,81.195512544499,21.01329420031653,4.874793411977243,0.5084673287981367,0.6682278598988602,16,21,4,8,26,1,2,2023-03-02 19:10:00,54.34436920772346,0.0,44.12635451422201,0.0,3327.414581658392,74.683836524503,24.395192641813892,True,True,True,Anomaly
Magnesium,,Day,Imported,Type_B,452.2045601805611,99.63336695670628,131.3974926441905,1867.4113312710012,50.006960124909696,6.423756558584105,99.41537977226602,7.2384656316598175,30.69323323909384,9.46761812283337,71.72812511716346,24.185579606307734,11.533459513334808,8.196360633345279,0.9011406856687922,13,24,1,12,20,1,2,2023-03-05 07:00:00,93.37056656355008,0.0,5.287358659102064,0.0,3128.6575541167576,62.56444195571681,37.34302838257904,True,True,True,Anomaly
Aluminum,,Day,Local,Type_A,69.15282734833461,84.02445252656167,139.43654263909818,1934.4489736084608,46.60488537576005,8.627744122946979,90.3870381596666,5.540347806717795,30.621133167317254,2.463097677004475,71.66907314994131,20.31903592556869,20.020837121915516,15.167852865741391,0.9264231136994242,8,29,2,8,33,1,3,2023-03-05 10:30:00,96.72244868042304,0.0,13.295269809014108,0.0,887.8177502527011,19.049885931367818,41.507429060529326,False,True,True,Anomaly
Zinc,,Day,Local,Type_A,488.1042862337262,52.01347745807712,171.907867334668,1909.8354469758283,40.17436394541304,3.3750590569216925,95.8803832300486,4.954885601482953,32.59413153363283,1.5831657226372524,85.3363621912943,38.87054927987448,11.06031368719207,18.747307881728755,0.8330670769117905,9,7,4,8,51,0,4,2023-03-06 14:40:00,95.49177234879144,0.0,40.2160520610724,20.0,1983.460715200932,49.37130349831951,47.538660464439936,True,True,True,Anomaly
Zinc,Catalyst_B,Day,Imported,Type_C,446.5961816843683,138.85147499160223,155.60689431049855,931.5085265697184,40.54538061500603,9.984406131975016,97.8794508891256,1.4728991279311787,33.26216203538182,3.6017217715525818,70.25348541274141,17.286746431661918,32.12338689065351,4.845906018106188,0.7139692864230767,2,29,3,12,35,0,4,2023-03-07 15:30:00,46.57542632848592,30.0,18.940582719813715,20.0,4647.292297685811,114.61952575593351,22.974467434767718,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_C,330.7255828279555,88.76898390442862,130.60930619486246,1674.597794787359,41.31625657263646,9.98742035655889,98.69013114763486,1.932242752033552,14.373252245252427,4.131635476539323,91.69061845636412,45.17201867603498,10.43427217812075,11.682542268874798,0.8975057657566841,7,17,4,12,10,0,0,2023-03-07 19:10:00,83.72988973936795,30.0,8.664142792532903,20.0,3605.541346294094,87.26689311640168,40.531208141844004,True,True,True,Anomaly
Zinc,Catalyst_B,Night,Imported,Type_A,465.8356094395502,58.81250904849095,108.35645898462866,1727.7105461588617,44.47796753450207,4.005164714960029,90.50681499814743,4.554960292609179,12.047554928176217,4.293001675156914,84.15760111289548,12.88675747156054,33.34225843511946,2.427913817236416,0.5134434916090788,18,4,5,12,36,0,2,2023-03-09 09:50:00,86.38552730794308,30.0,88.44527241720775,20.0,2254.293513268802,50.68337512320276,38.84418830106517,True,True,True,Anomaly
Aluminum,,Night,Local,Type_A,410.71813252488016,67.44424584826675,64.32596575817894,966.1088486835458,45.04398326445142,7.878215298090509,93.407100117053,7.067520865032151,36.91560938807029,6.942267203308235,81.59107315493414,10.477593313468672,22.645720408351604,2.7133354197902597,0.8775618224857342,1,12,3,8,30,0,1,2023-03-09 17:20:00,48.305442434177294,0.0,54.15647055694977,20.0,3439.862913660451,76.36675676449735,21.4481220058084,True,True,True,Anomaly
Aluminum,Catalyst_B,Night,Imported,Type_C,173.5889376371004,135.874924770215,34.03807301367077,1995.9885752368596,40.72658195545587,9.283255402444189,86.7793322581914,4.061600938330434,33.3917996999657,9.039194684512452,99.56291671828792,59.66393526603311,29.36909599943308,6.300568040526229,0.648120605834124,11,17,2,12,45,0,5,2023-03-10 07:30:00,99.79942876184298,30.0,45.89923336307276,20.0,1956.7638104586597,48.046354899088826,49.00947929831048,True,True,True,Anomaly
Magnesium,,Day,Imported,Type_B,461.7670736709831,114.1381279919149,81.0568112423971,1429.2669491727934,59.50880977035288,8.260534414018371,99.1895484301936,0.8561893870303083,31.41542745205158,7.740565536515231,91.6667458046185,13.613723715503523,12.223581791391078,8.468026870851698,0.7748551626747624,4,6,4,12,51,1,3,2023-03-10 12:50:00,71.46334745863967,0.0,7.484796994831042,0.0,4072.786301226631,68.44005647136437,24.01773711637651,True,True,True,Anomaly
Zinc,,Night,Local,Type_B,390.6477504328775,101.06511175844408,100.69945740374418,1955.8309727246376,49.51250229954755,4.124361011840854,87.45701846925215,2.5631732510076963,18.510004966723688,2.223440379661039,99.73835649878868,54.28757683877742,23.374029702795205,10.058847787440948,0.5194884229127642,7,12,2,12,26,1,0,2023-03-14 19:40:00,97.7915486362319,0.0,97.9977503741556,0.0,1942.9364535489876,39.241330236035,39.50175979577809,True,True,True,Anomaly
Zinc,,Day,Imported,Type_C,373.3690503951568,136.4825776797107,50.55497136074042,1849.026045213416,59.481794204951896,9.930073807823808,91.62821223630212,0.611375870262123,20.01167362485547,7.1244196053930775,76.07227940598618,38.928923450737074,11.120126777832349,0.389407395538206,0.7464618780034161,16,24,1,12,16,1,4,2023-03-16 20:30:00,92.4513022606708,0.0,62.51532894883341,0.0,4000.171038617479,67.25034259784421,31.085579544597586,True,True,True,Anomaly
Magnesium,Catalyst_B,Night,Local,Type_A,474.6540044767472,102.63612824691155,75.44005210330826,231.3704657899305,48.8076268913358,9.056787154478316,95.47513895703176,8.664941972791505,14.950461714310649,3.9063743311616177,95.19441349771952,11.954928011420291,25.558614533579263,5.5865122607994255,0.7252694449724021,4,2,5,8,19,0,4,2023-03-16 22:50:00,11.568523289496524,30.0,42.954868274914034,20.0,4434.5652352186,90.85803833674635,4.740457189304625,True,False,True,Anomaly
Aluminum,Catalyst_B,Day,Local,Type_B,131.34253085262714,84.93534961487818,93.88783900460794,1904.109938707619,40.71654200788644,2.61721132979448,98.96321276744348,2.904994135865869,39.8329060450628,5.034273732413922,96.02634368528015,18.40930004865438,28.55904081943772,12.95988920954711,0.9391309299854924,10,5,1,12,24,1,4,2023-03-19 02:20:00,95.20549693538096,30.0,2.723485181593304,0.0,641.3794274535377,15.752305962753617,46.76502091800452,False,True,True,Anomaly
Aluminum,,Night,Local,Type_A,426.4816698061324,70.91963611880055,81.90722956519889,725.3415688123531,43.761953687933705,7.84047951243786,95.47204000097447,9.177268152260822,19.01087661618469,8.952890813847663,91.47498847512672,49.82598111421527,14.477668703738026,4.481754154707898,0.6169496766655438,15,17,2,12,52,1,5,2023-03-19 21:30:00,36.26707844061766,0.0,38.62183882399546,0.0,3479.00676917927,79.49843359343716,16.57470719851222,True,True,True,Anomaly
Zinc,,Night,Local,Type_A,247.0933090569968,88.18994212871453,43.385529499724775,1901.4680153239528,48.53194288040779,5.836742278738781,97.43073747004308,4.841313712912191,33.18391288223698,1.7318783198300274,85.28196108133315,46.90603059191893,0.9243254149897684,5.5580156066845205,0.7056253372996972,19,13,3,12,31,0,1,2023-03-20 01:40:00,95.07340076619764,0.0,12.696951607264122,20.0,1773.7384066728875,36.54785490545323,39.1797216940097,True,True,True,Anomaly
Aluminum,,Day,Imported,Type_A,224.97473913023927,76.23093543532521,91.81635899610072,1657.823406874794,46.49154018359595,7.714103454626743,87.08897627858475,3.380388356457754,11.00656572648097,6.767706006192675,93.23975034477176,50.738612919849615,15.508721897445682,13.904775283921351,0.9505286504258728,14,14,3,12,46,0,2,2023-03-20 12:50:00,82.8911703437397,0.0,58.09308387259453,20.0,2041.566092958868,43.91263625375038,35.658603701405006,True,True,True,Anomaly
Aluminum,,Night,Imported,Type_B,462.71340021578254,103.45958329851376,125.51864436164922,1929.12645474428,42.65175122577188,3.101829427811057,94.7238921587856,3.0320742426004976,29.41157716513522,7.987942694971508,88.15953605527915,16.53646438840272,15.327905598055423,6.010810441341237,0.6765672079928867,12,2,5,12,37,1,1,2023-03-20 13:10:00,96.456322737214,0.0,48.82651598226929,0.0,1767.735439190446,41.44578800136839,45.229712715257165,True,True,True,Anomaly
Magnesium,Catalyst_B,Day,Local,Type_B,443.83059718358936,142.49247047102563,72.6608760287634,983.0467140738192,42.21576865650685,7.922125807733989,93.03623090183802,4.084541778992843,17.378337657953608,5.421858631785893,84.98304111851344,13.372301723476596,36.30509720220724,9.515558920130774,0.7002285390776448,13,15,4,12,20,0,2,2023-03-21 08:20:00,49.152335703690966,30.0,61.81467594971711,20.0,3808.751217520866,90.22105575078308,23.286244580135083,True,True,True,Anomaly
Zinc,,Day,Imported,Type_A,461.025774145988,68.47165765580175,51.38823884248737,1945.5326517928015,46.96938440952652,3.740673098762565,94.04777141218098,8.844931786921915,28.17425773593264,7.236990515873487,77.32333622475609,37.16006307782276,0.36208948689322,19.60234961606593,0.951882954160144,14,24,1,8,32,0,2,2023-03-23 08:20:00,97.27663258964007,0.0,54.88261585186288,20.0,2085.7846002462866,44.40732248181731,41.421293386127516,True,True,True,Anomaly
Aluminum,,Day,Local,Type_A,277.7009695818255,61.87372196907155,147.19707475660715,1702.6356568890687,41.3358683869663,3.134355927632269,84.54157516492208,1.0605714448986636,26.2820246188828,1.1285732353689806,77.42160693507944,15.569799596997788,32.13132007388473,8.719110690417253,0.8432480259556745,11,2,3,12,47,1,0,2023-03-23 18:10:00,85.13178284445344,0.0,85.85639129817821,0.0,1153.5191034485758,27.906008714995195,41.19027187114643,True,True,True,Anomaly
